0.000000000000000000e+00,1.010101010101010083e-01,2.020202020202020166e-01,3.030303030303030387e-01,4.040404040404040331e-01,5.050505050505050830e-01,6.060606060606060774e-01,7.070707070707070718e-01,8.080808080808080662e-01,9.090909090909090606e-01,1.010101010101010166e+00,1.111111111111111160e+00,1.212121212121212155e+00,1.313131313131313149e+00,1.414141414141414144e+00,1.515151515151515138e+00,1.616161616161616132e+00,1.717171717171717127e+00,1.818181818181818121e+00,1.919191919191919116e+00,2.020202020202020332e+00,2.121212121212121104e+00,2.222222222222222321e+00,2.323232323232323093e+00,2.424242424242424310e+00,2.525252525252525082e+00,2.626262626262626299e+00,2.727272727272727071e+00,2.828282828282828287e+00,2.929292929292929060e+00,3.030303030303030276e+00,3.131313131313131048e+00,3.232323232323232265e+00,3.333333333333333481e+00,3.434343434343434254e+00,3.535353535353535470e+00,3.636363636363636243e+00,3.737373737373737459e+00,3.838383838383838231e+00,3.939393939393939448e+00,4.040404040404040664e+00,4.141414141414140992e+00,4.242424242424242209e+00,4.343434343434343425e+00,4.444444444444444642e+00,4.545454545454544970e+00,4.646464646464646187e+00,4.747474747474747403e+00,4.848484848484848619e+00,4.949494949494949836e+00,5.050505050505050164e+00,5.151515151515151381e+00,5.252525252525252597e+00,5.353535353535353813e+00,5.454545454545454142e+00,5.555555555555555358e+00,5.656565656565656575e+00,5.757575757575757791e+00,5.858585858585858119e+00,5.959595959595959336e+00,6.060606060606060552e+00,6.161616161616161769e+00,6.262626262626262097e+00,6.363636363636363313e+00,6.464646464646464530e+00,6.565656565656565746e+00,6.666666666666666963e+00,6.767676767676767291e+00,6.868686868686868507e+00,6.969696969696969724e+00,7.070707070707070940e+00,7.171717171717171269e+00,7.272727272727272485e+00,7.373737373737373701e+00,7.474747474747474918e+00,7.575757575757575246e+00,7.676767676767676463e+00,7.777777777777777679e+00,7.878787878787878896e+00,7.979797979797979224e+00,8.080808080808081328e+00,8.181818181818181657e+00,8.282828282828281985e+00,8.383838383838384090e+00,8.484848484848484418e+00,8.585858585858586522e+00,8.686868686868686851e+00,8.787878787878787179e+00,8.888888888888889284e+00,8.989898989898989612e+00,9.090909090909089940e+00,9.191919191919192045e+00,9.292929292929292373e+00,9.393939393939394478e+00,9.494949494949494806e+00,9.595959595959595134e+00,9.696969696969697239e+00,9.797979797979797567e+00,9.898989898989899672e+00,1.000000000000000000e+01
3.000000000000000000e+00,2.878813167932346317e+00,2.769433981555457169e+00,2.670682263549961633e+00,2.581537116876403637e+00,2.501075726862601378e+00,2.428463941687995398e+00,2.362947751691566012e+00,2.303845589721182030e+00,2.250541212280945391e+00,2.202477919055790156e+00,2.159152326153868984e+00,2.120109398777985543e+00,2.084937821816352344e+00,2.053265799033358707e+00,2.024757255997761352e+00,1.999108407706656543e+00,1.976044653694943642e+00,1.955317779309794668e+00,1.936703418994325743e+00,1.919998763537962283e+00,1.905020489044899845e+00,1.891602884840699383e+00,1.879596161674561117e+00,1.868864921070248597e+00,1.859286773937468107e+00,1.850751089650375603e+00,1.843157867134997074e+00,1.836416713275885071e+00,1.830445919741941818e+00,1.825171628815247971e+00,1.820527078925730624e+00,1.816451923057456064e+00,1.812891612393184637e+00,1.809796839127788548e+00,1.807123033182384209e+00,1.804829906792921435e+00,1.802881043190263322e+00,1.801243487469084803e+00,1.799887563532718504e+00,1.798786347620091153e+00,1.797915503008263638e+00,1.797253050467525037e+00,1.796779151442996492e+00,1.796475837457802482e+00,1.796326877788620324e+00,1.796317609193299747e+00,1.796434770513691159e+00,1.796666384075963130e+00,1.797001609687193913e+00,1.797430642931403977e+00,1.797944631134612559e+00,1.798535578075930452e+00,1.799196255256554577e+00,1.799920126140035270e+00,1.800701280916721103e+00,1.801534378087583876e+00,1.802414591060786497e+00,1.803337556639882600e+00,1.804299330100582521e+00,1.805296347374865773e+00,1.806325386769366270e+00,1.807383535442463440e+00,1.808468160628419863e+00,1.809576884496179039e+00,1.810707558479266011e+00,1.811858239765042899e+00,1.813027170659521570e+00,1.814212763791367200e+00,1.815413585183380585e+00,1.816628338446099722e+00,1.817855852002654427e+00,1.819095067174365310e+00,1.820345027673612393e+00,1.821604869217476885e+00,1.822873810653333315e+00,1.824151146313276239e+00,1.825436238520989241e+00,1.826728512741199184e+00,1.828027451865134712e+00,1.829332583901795317e+00,1.830643481131758232e+00,1.831959758587660136e+00,1.833281069686675924e+00,1.834607101878369173e+00,1.835937577311432589e+00,1.837272237378976936e+00,1.838610851152004511e+00,1.839953210960349805e+00,1.841299131049533910e+00,1.842648435188406042e+00,1.844000971551381873e+00,1.845356602678653424e+00,1.846715209777725297e+00,1.848076684224598809e+00,1.849440924024846389e+00,1.850807838926750160e+00,1.852177345322238766e+00,1.853549368789242147e+00,1.854923842545269652e+00
2.000000000000000000e+00,1.312291597469912065e-02,1.312970009670488651e-02,1.313912563114088064e-02,1.314856258465740314e-02,1.315801152660025890e-02,1.316747246317581492e-02,1.317694542061813301e-02,1.318643041830182099e-02,1.319592747728893199e-02,1.320543661853777404e-02,1.321495786305964919e-02,1.322449123191080447e-02,1.323403674619213002e-02,1.324359442704927531e-02,1.325316429567278791e-02,1.326274637329818984e-02,1.327234068120641125e-02,1.328194724072333938e-02,1.329156607322005620e-02,1.330119720011310562e-02,1.331084064286453157e-02,1.332049642298207062e-02,1.333016456201917103e-02,1.333984508157525645e-02,1.334953800329562179e-02,1.335924334887177677e-02,1.336896114004134696e-02,1.337869139858828722e-02,1.338843414634300483e-02,1.339818940518245141e-02,1.340795719703019064e-02,1.341773754385658900e-02,1.342753046767883665e-02,1.343733599056120762e-02,1.344715413461497130e-02,1.345698492199866141e-02,1.346682837491812446e-02,1.347668451565980745e-02,1.348655336646601040e-02,1.349643494970165225e-02,1.350632928777132161e-02,1.351623640311996194e-02,1.352615631824104561e-02,1.353608905567369423e-02,1.354603463800624873e-02,1.355599308787593799e-02,1.356596442796827867e-02,1.357594868101728337e-02,1.358594586980560980e-02,1.359595601716484178e-02,1.360597914597552575e-02,1.361601527916725222e-02,1.362606443971879806e-02,1.363612665065822536e-02,1.364620193506303931e-02,1.365629031606028360e-02,1.366639181682665141e-02,1.367650646058861906e-02,1.368663427062258298e-02,1.369677527025494126e-02,1.370692948286223942e-02,1.371709693187128827e-02,1.372727764075928544e-02,1.373747163305394196e-02,1.374767893233355166e-02,1.375789956222720455e-02,1.376813354641485444e-02,1.377838090862744565e-02,1.378864167264704822e-02,1.379891586230696729e-02,1.380920350149186446e-02,1.381950461413792783e-02,1.382981922423291536e-02,1.384014735581633876e-02,1.385048903297959356e-02,1.386084427986602856e-02,1.387121312067109147e-02,1.388159557964462748e-02,1.389199168109117415e-02,1.390240144936258186e-02,1.391282490886058300e-02,1.392326208404122238e-02,1.393371299941481394e-02,1.394417767954521208e-02,1.395465614905894332e-02,1.396514843262118728e-02,1.397565455495310312e-02,1.398617454083180521e-02,1.399670841509213955e-02,1.400725620259722810e-02,1.401781792828091927e-02,1.402839361713951495e-02,1.403898329423074534e-02,1.404958698466417764e-02,1.406020471359693998e-02,1.407083650624110262e-02,1.408148238785682585e-02,1.409214238376197900e-02,1.410281651932824079e-02
4.000000000000000000e+00,1.312556268185521326e-02,1.312969956901672425e-02,1.313912563728067591e-02,1.314856258297710141e-02,1.315801152771991708e-02,1.316747246304526657e-02,1.317694542061871414e-02,1.318643041830176027e-02,1.319592747728893546e-02,1.320543661853777404e-02,1.321495786305964919e-02,1.322449123191080447e-02,1.323403674619213002e-02,1.324359442704927531e-02,1.325316429567278791e-02,1.326274637329818984e-02,1.327234068120641125e-02,1.328194724072333938e-02,1.329156607322005620e-02,1.330119720011310562e-02,1.331084064286453157e-02,1.332049642298207062e-02,1.333016456201917103e-02,1.333984508157525645e-02,1.334953800329562179e-02,1.335924334887177677e-02,1.336896114004134696e-02,1.337869139858828722e-02,1.338843414634300483e-02,1.339818940518245141e-02,1.340795719703019064e-02,1.341773754385658900e-02,1.342753046767883665e-02,1.343733599056120762e-02,1.344715413461497130e-02,1.345698492199866141e-02,1.346682837491812446e-02,1.347668451565980745e-02,1.348655336646601040e-02,1.349643494970165225e-02,1.350632928777132161e-02,1.351623640311996194e-02,1.352615631824104561e-02,1.353608905567369597e-02,1.354603463800624873e-02,1.355599308787593799e-02,1.356596442796827867e-02,1.357594868101728511e-02,1.358594586980561153e-02,1.359595601716484178e-02,1.360597914597552575e-02,1.361601527916725222e-02,1.362606443971879806e-02,1.363612665065822710e-02,1.364620193506304105e-02,1.365629031606028360e-02,1.366639181682664968e-02,1.367650646058861906e-02,1.368663427062258298e-02,1.369677527025494473e-02,1.370692948286223768e-02,1.371709693187128654e-02,1.372727764075928371e-02,1.373747163305394196e-02,1.374767893233354993e-02,1.375789956222720455e-02,1.376813354641485271e-02,1.377838090862744565e-02,1.378864167264704649e-02,1.379891586230696382e-02,1.380920350149186966e-02,1.381950461413792609e-02,1.382981922423291363e-02,1.384014735581634223e-02,1.385048903297959356e-02,1.386084427986603029e-02,1.387121312067109147e-02,1.388159557964462748e-02,1.389199168109117241e-02,1.390240144936258013e-02,1.391282490886058300e-02,1.392326208404122238e-02,1.393371299941481394e-02,1.394417767954521381e-02,1.395465614905894158e-02,1.396514843262118381e-02,1.397565455495310485e-02,1.398617454083180695e-02,1.399670841509214128e-02,1.400725620259722810e-02,1.401781792828092101e-02,1.402839361713951669e-02,1.403898329423074534e-02,1.404958698466417938e-02,1.406020471359693998e-02,1.407083650624110262e-02,1.408148238785682758e-02,1.409214238376197900e-02,1.410281651932823732e-02
1.000000000000000000e+00,1.312159262112107608e-02,1.312970036054897198e-02,1.313912562807098387e-02,1.314856258549755921e-02,1.315801152604043241e-02,1.316747246324109430e-02,1.317694542061784331e-02,1.318643041830185568e-02,1.319592747728893546e-02,1.320543661853777404e-02,1.321495786305964919e-02,1.322449123191080447e-02,1.323403674619213002e-02,1.324359442704927531e-02,1.325316429567278791e-02,1.326274637329818984e-02,1.327234068120641125e-02,1.328194724072333938e-02,1.329156607322005620e-02,1.330119720011310562e-02,1.331084064286453157e-02,1.332049642298207062e-02,1.333016456201917103e-02,1.333984508157525645e-02,1.334953800329562179e-02,1.335924334887177677e-02,1.336896114004134696e-02,1.337869139858828722e-02,1.338843414634300483e-02,1.339818940518245141e-02,1.340795719703019064e-02,1.341773754385658900e-02,1.342753046767883665e-02,1.343733599056120762e-02,1.344715413461497130e-02,1.345698492199866141e-02,1.346682837491812446e-02,1.347668451565980745e-02,1.348655336646601040e-02,1.349643494970165225e-02,1.350632928777132161e-02,1.351623640311996194e-02,1.352615631824104561e-02,1.353608905567369423e-02,1.354603463800624873e-02,1.355599308787593799e-02,1.356596442796827867e-02,1.357594868101728337e-02,1.358594586980561326e-02,1.359595601716484178e-02,1.360597914597552749e-02,1.361601527916725222e-02,1.362606443971879806e-02,1.363612665065822710e-02,1.364620193506304278e-02,1.365629031606028360e-02,1.366639181682664794e-02,1.367650646058861733e-02,1.368663427062258124e-02,1.369677527025494300e-02,1.370692948286223942e-02,1.371709693187128654e-02,1.372727764075928371e-02,1.373747163305394370e-02,1.374767893233355340e-02,1.375789956222720455e-02,1.376813354641485271e-02,1.377838090862744391e-02,1.378864167264704822e-02,1.379891586230696555e-02,1.380920350149186619e-02,1.381950461413792783e-02,1.382981922423291536e-02,1.384014735581634049e-02,1.385048903297959356e-02,1.386084427986603203e-02,1.387121312067109320e-02,1.388159557964462748e-02,1.389199168109117415e-02,1.390240144936258013e-02,1.391282490886058300e-02,1.392326208404122238e-02,1.393371299941481394e-02,1.394417767954521208e-02,1.395465614905894332e-02,1.396514843262118728e-02,1.397565455495310312e-02,1.398617454083180695e-02,1.399670841509214128e-02,1.400725620259722637e-02,1.401781792828092274e-02,1.402839361713951669e-02,1.403898329423074534e-02,1.404958698466417938e-02,1.406020471359693824e-02,1.407083650624110262e-02,1.408148238785682758e-02,1.409214238376197727e-02,1.410281651932823385e-02
1.000000000000000000e+00,1.171953544562791327e+00,1.337454479005619090e+00,1.496963191474357968e+00,1.651065255828646050e+00,1.800290351531339983e+00,1.945117599180191670e+00,2.085980390246239047e+00,2.223270754187761433e+00,2.357343400003284462e+00,2.488518994945388751e+00,2.617087707108679773e+00,2.743312028700996219e+00,2.867429410002049650e+00,2.989654651098494043e+00,3.110182065126688933e+00,3.229187434990663519e+00,3.346829784537381336e+00,3.463252976031828023e+00,3.578587159061873191e+00,3.692950080930381240e+00,3.806448271072293554e+00,3.919178112384221091e+00,4.031226809992219273e+00,4.142673268315970603e+00,4.253588883092400685e+00,4.364038259076125748e+00,4.474079858136477128e+00,4.583766586130402665e+00,4.693146323574886480e+00,4.802262405461676487e+00,4.911154055508688110e+00,5.019856778716136780e+00,5.128402716580341192e+00,5.236820968415383248e+00,5.345137881772709321e+00,5.453377315410610215e+00,5.561560876952466259e+00,5.669708160111181172e+00,5.777836847951460797e+00,5.885963021406267259e+00,5.994101252952785508e+00,6.102264739842593322e+00,6.210465429928995640e+00,6.318714178880836307e+00,6.427020826950298193e+00,6.535394297933460273e+00,6.643842695364494233e+00,6.752373371531103174e+00,6.860993012481263698e+00,6.969707697291852355e+00,7.078522947074903371e+00,7.187443780573666174e+00,7.296474765960478948e+00,7.405620065090499970e+00,7.514883471638576395e+00,7.624268445274755557e+00,7.733778142924234267e+00,7.843415448937774315e+00,7.953183001423225207e+00,8.063083214426081113e+00,8.173118300394296654e+00,8.283290289867228040e+00,8.393601048388061869e+00,8.504052291281404052e+00,8.614645598769183010e+00,8.725382429811686436e+00,8.836264134262393100e+00,8.947291961596270937e+00,9.058467070896723428e+00,9.169790540188717642e+00,9.281263373987890475e+00,9.392886510343632978e+00,9.504660827054854266e+00,9.616587147820915504e+00,9.728666247499493380e+00,9.840898856637595671e+00,9.953285665919020531e+00,1.006582732906280953e+01,1.017852446621828122e+01,1.029137767121806490e+01,1.040438751211111423e+01,1.051755453209519331e+01,1.063087925212083995e+01,1.074436217347876621e+01,1.085800377750471135e+01,1.097180453452151028e+01,1.108576489903643925e+01,1.119988531234944240e+01,1.131416620339967238e+01,1.142860799580100561e+01,1.154321109948002544e+01,1.165797591650082943e+01,1.177290283858603992e+01,1.188799225204178711e+01,1.200324453979527917e+01,1.211866007850664317e+01,1.223423924151390985e+01,1.234998239741809023e+01,1.246588991094517596e+01
1.000000000000000000e+00,1.009302529354663358e+00,1.010071954487914647e+00,1.010842418061590919e+00,1.011613933447093494e+00,1.012386502631973828e+00,1.013160127610914785e+00,1.013934810383215535e+00,1.014710552952922784e+00,1.015487357329410312e+00,1.016265225525575300e+00,1.017044159559636674e+00,1.017824161454644605e+00,1.018605233238427221e+00,1.019387376943607704e+00,1.020170594607617165e+00,1.020954888272708638e+00,1.021740259985993937e+00,1.022526711799414789e+00,1.023314245769764153e+00,1.024102863958714194e+00,1.024892568432821616e+00,1.025683361263551197e+00,1.026475244527279118e+00,1.027268220305322277e+00,1.028062290683931623e+00,1.028857457754326798e+00,1.029653723612691918e+00,1.030451090360197774e+00,1.031249560103016050e+00,1.032049134952334413e+00,1.032849817024363404e+00,1.033651608440358194e+00,1.034454511326626580e+00,1.035258527814552520e+00,1.036063660040595913e+00,1.036869910146318130e+00,1.037677280278391345e+00,1.038485772591452028e+00,1.039295389237260059e+00,1.040106132379684745e+00,1.040918004186483392e+00,1.041731006830172834e+00,1.042545142488520149e+00,1.043360413344274429e+00,1.044176821585506953e+00,1.044994369405568113e+00,1.045813059003050549e+00,1.046632892581809582e+00,1.047453872350983861e+00,1.048276000525017349e+00,1.049099279323673528e+00,1.049923710972044510e+00,1.050749297700567686e+00,1.051576041745040824e+00,1.052403945346638725e+00,1.053233010751926324e+00,1.054063240212875341e+00,1.054894635986878271e+00,1.055727200336765037e+00,1.056560935530816536e+00,1.057395843842781291e+00,1.058231927551890772e+00,1.059069188942874051e+00,1.059907630305973791e+00,1.060747253936960677e+00,1.061588062137150512e+00,1.062430057213420653e+00,1.063273241478223552e+00,1.064117617249602743e+00,1.064963186851210608e+00,1.065809952612321254e+00,1.066657916867848943e+00,1.067507081958361637e+00,1.068357450230100092e+00,1.069209024034990518e+00,1.070061805730663007e+00,1.070915797680461967e+00,1.071771002253670391e+00,1.072627421825495864e+00,1.073485058776419088e+00,1.074343915492563140e+00,1.075203994365975024e+00,1.076065297794620124e+00,1.076927828182338009e+00,1.077791587939746387e+00,1.078656579481726219e+00,1.079522805229564453e+00,1.080390267610630062e+00,1.081258969058757069e+00,1.082128912011015798e+00,1.083000098912371145e+00,1.083872532213997486e+00,1.084746214374175288e+00,1.085621147856866253e+00,1.086497335131045849e+00,1.087374778672045572e+00,1.088253480960668540e+00,1.089133444484166047e+00,1.090014671735603180e+00
1.000000000000000000e+00,1.017894059288895425e+00,1.018663495884245540e+00,1.019433959455609440e+00,1.020205474841146209e+00,1.020978044026014331e+00,1.021751669004960617e+00,1.022526351777260700e+00,1.023302094346967728e+00,1.024078898723455255e+00,1.024856766919620243e+00,1.025635700953681617e+00,1.026415702848689548e+00,1.027196774632472165e+00,1.027978918337652647e+00,1.028762136001662109e+00,1.029546429666753582e+00,1.030331801380038881e+00,1.031118253193459733e+00,1.031905787163809096e+00,1.032694405352759137e+00,1.033484109826866559e+00,1.034274902657596140e+00,1.035066785921324062e+00,1.035859761699367221e+00,1.036653832077976567e+00,1.037448999148371742e+00,1.038245265006736862e+00,1.039042631754242718e+00,1.039841101497060993e+00,1.040640676346379356e+00,1.041441358418408347e+00,1.042243149834403138e+00,1.043046052720671524e+00,1.043850069208597464e+00,1.044655201434640857e+00,1.045461451540363074e+00,1.046268821672436289e+00,1.047077313985496971e+00,1.047886930631305002e+00,1.048697673773729688e+00,1.049509545580528336e+00,1.050322548224217778e+00,1.051136683882565093e+00,1.051951954738319372e+00,1.052768362979551897e+00,1.053585910799613057e+00,1.054404600397095493e+00,1.055224433975854526e+00,1.056045413745028805e+00,1.056867541919062292e+00,1.057690820717718472e+00,1.058515252366089454e+00,1.059340839094612630e+00,1.060167583139085767e+00,1.060995486740683669e+00,1.061824552145971268e+00,1.062654781606920285e+00,1.063486177380923214e+00,1.064318741730809981e+00,1.065152476924861480e+00,1.065987385236826235e+00,1.066823468945935716e+00,1.067660730336918995e+00,1.068499171700018735e+00,1.069338795331005620e+00,1.070179603531195456e+00,1.071021598607465597e+00,1.071864782872268496e+00,1.072709158643647687e+00,1.073554728245255552e+00,1.074401494006366198e+00,1.075249458261893887e+00,1.076098623352406580e+00,1.076948991624145036e+00,1.077800565429035462e+00,1.078653347124707951e+00,1.079507339074506911e+00,1.080362543647715334e+00,1.081218963219540807e+00,1.082076600170464031e+00,1.082935456886608083e+00,1.083795535760019968e+00,1.084656839188665067e+00,1.085519369576382953e+00,1.086383129333791331e+00,1.087248120875771162e+00,1.088114346623609396e+00,1.088981809004675005e+00,1.089850510452802013e+00,1.090720453405060741e+00,1.091591640306416089e+00,1.092464073608042430e+00,1.093337755768220232e+00,1.094212689250911197e+00,1.095088876525090793e+00,1.095966320066090516e+00,1.096845022354713484e+00,1.097724985878210990e+00,1.098606213129648124e+00
1.000000000000000000e+00,1.005006764387548213e+00,1.005776183789749201e+00,1.006546647364581659e+00,1.007318162750067359e+00,1.008090731934953910e+00,1.008864356913891758e+00,1.009639039686192508e+00,1.010414782255899757e+00,1.011191586632387285e+00,1.011969454828552273e+00,1.012748388862613647e+00,1.013528390757621578e+00,1.014309462541404194e+00,1.015091606246584677e+00,1.015874823910594138e+00,1.016659117575685611e+00,1.017444489288970910e+00,1.018230941102391762e+00,1.019018475072741126e+00,1.019807093261691167e+00,1.020596797735798589e+00,1.021387590566528170e+00,1.022179473830256091e+00,1.022972449608299250e+00,1.023766519986908596e+00,1.024561687057303772e+00,1.025357952915668891e+00,1.026155319663174748e+00,1.026953789405993023e+00,1.027753364255311386e+00,1.028554046327340377e+00,1.029355837743335167e+00,1.030158740629603553e+00,1.030962757117529494e+00,1.031767889343572886e+00,1.032574139449295103e+00,1.033381509581368318e+00,1.034190001894429001e+00,1.034999618540237032e+00,1.035810361682661718e+00,1.036622233489460365e+00,1.037435236133149807e+00,1.038249371791497122e+00,1.039064642647251402e+00,1.039881050888483927e+00,1.040698598708545086e+00,1.041517288306027522e+00,1.042337121884786555e+00,1.043158101653960834e+00,1.043980229827994322e+00,1.044803508626650501e+00,1.045627940275021484e+00,1.046453527003544659e+00,1.047280271048017797e+00,1.048108174649615698e+00,1.048937240054903297e+00,1.049767469515852314e+00,1.050598865289855244e+00,1.051431429639742010e+00,1.052265164833793509e+00,1.053100073145758264e+00,1.053936156854867745e+00,1.054773418245851024e+00,1.055611859608950764e+00,1.056451483239937650e+00,1.057292291440127485e+00,1.058134286516397626e+00,1.058977470781200525e+00,1.059821846552579716e+00,1.060667416154187581e+00,1.061514181915298227e+00,1.062362146170825916e+00,1.063211311261338610e+00,1.064061679533077065e+00,1.064913253337967491e+00,1.065766035033639980e+00,1.066620026983438940e+00,1.067475231556647364e+00,1.068331651128472837e+00,1.069189288079396061e+00,1.070048144795540113e+00,1.070908223668951997e+00,1.071769527097597097e+00,1.072632057485314983e+00,1.073495817242723360e+00,1.074360808784703192e+00,1.075227034532541426e+00,1.076094496913607035e+00,1.076963198361734042e+00,1.077833141313992771e+00,1.078704328215348118e+00,1.079576761516974459e+00,1.080450443677152261e+00,1.081325377159843226e+00,1.082201564434022822e+00,1.083079007975022545e+00,1.083957710263645513e+00,1.084837673787143020e+00,1.085718901038580153e+00
1.000000000000000000e+00,3.952557694015634837e-01,3.430726279703504300e-01,3.058830809858778532e-01,2.759982274176618899e-01,2.514196481488411572e-01,2.308319130445017076e-01,2.133231288160274963e-01,1.982402360183165846e-01,1.851029066869026296e-01,1.735498784042678044e-01,1.633042207029975212e-01,1.541501023994602815e-01,1.459168684353104595e-01,1.384678456664308333e-01,1.316923171552070171e-01,1.254996638856077373e-01,1.198150199601493993e-01,1.145760036641565865e-01,1.097302270264091523e-01,1.052333750651951033e-01,1.010477093171555374e-01,9.714089036473788630e-02,9.348504314082566047e-02,9.005600852555599445e-02,8.683274009036498486e-02,8.379681370318857458e-02,8.093202684163376681e-02,7.822406876171056345e-02,7.566024759302213132e-02,7.322926332650078751e-02,7.092101789002637491e-02,6.872645558996771931e-02,6.663742836282639248e-02,6.464658149492294448e-02,6.274725635639102905e-02,6.093340716697422110e-02,5.919952960269398573e-02,5.754059830315427088e-02,5.595201850622323614e-02,5.442957038156092525e-02,5.296937786364878248e-02,5.156787030309859660e-02,5.022175083111501265e-02,4.892797059836026530e-02,4.768370451725115894e-02,4.648633039033222419e-02,4.533340851694393075e-02,4.422267932102590809e-02,4.315200380546552889e-02,4.211942963551752739e-02,4.112308698161749876e-02,4.016125573530925086e-02,3.923231688889602942e-02,3.833472900657645954e-02,3.746707136055007353e-02,3.662799765925773415e-02,3.581624025094244657e-02,3.503059365714907697e-02,3.426993625809397065e-02,3.353319996574424117e-02,3.281937670072698765e-02,3.212751275708509990e-02,3.145671418224268989e-02,3.080609998312099085e-02,3.017489598253271510e-02,2.956229648380219455e-02,2.896759870198404446e-02,2.839008839000996265e-02,2.782911893090137673e-02,2.728405375346413392e-02,2.675429401615082511e-02,2.623927918805588066e-02,2.573845596953013362e-02,2.525131055846836434e-02,2.477735846945561607e-02,2.431610457893965127e-02,2.386711792411439978e-02,2.342996442031075252e-02,2.300422696855900992e-02,2.258952050593917432e-02,2.218546026578766331e-02,2.179168988235920604e-02,2.140786271908974928e-02,2.103364900196385764e-02,2.066873207584929775e-02,2.031280695096596839e-02,1.996558113159657352e-02,1.962677408937216553e-02,1.929612215204536824e-02,1.897336482776306246e-02,1.865825443461278932e-02,1.835054887868301302e-02,1.805002386384665231e-02,1.775646488478433566e-02,1.746965226449987904e-02,1.718938337712646452e-02,1.691546268932052691e-02,1.664769935363018608e-02,1.638591507164747357e-02
